Uniprot;EGF+I/Ctrl
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.2
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.3
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.4
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.4
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.4
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.4
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;1.4
Q9UQ35-1|Q9UQ35|A0AUK8|O60382|Q9UQ35-2|A6NKB9|Q05BI2|Q05CV9|Q9UQ39;8.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.6
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.6
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.7
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.7
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.7
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.7
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.7
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.7
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.8
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.8
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.8
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;0.9
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;1.0
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;1.1
Q9UQ35-1|Q9UQ35|A0AUK8|O60382;1.4
Q9UPY2;0.9
Q9UPW6|A8K5Z8|Q59FT3|Q3ZB87;1.1
Q9UPU5|A6NCP2;0.3
Q9UPU5|A6NCP2;0.6
Q9UPU5|A6NCP2;0.8
Q9UPU5|A6NCP2;1.0
Q9UPT9|A0JNS3|Q2NLE2|Q6MZY4|Q8TBS8|Q96GI2|Q96IW5|Q9NSJ7;1.1
Q9UPT8;0.4
Q9UPT8;0.9
Q9UPT8;0.9
Q9UPT8;1.0
Q9UPT8;1.0
Q9UPQ0-3|Q9UPQ0|Q9UPQ0-1|Q9UPQ0-4|Q6N054|Q9UPQ0-2|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9|A8MXC3|Q6NVB9|Q9UPQ0-7;1.0
Q9UPQ0-3|Q9UPQ0|Q9UPQ0-1|Q9UPQ0-4|Q6N054|Q9UPQ0-2|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9|A8MXC3|Q6NVB9|Q9UPQ0-7;1.0
Q9UPQ0-3|Q9UPQ0|Q9UPQ0-1|Q9UPQ0-4|Q6N054|Q9UPQ0-2|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9|A8MXC3|Q6NVB9|Q9UPQ0-7;1.0
Q9UPQ0-3|Q9UPQ0|Q9UPQ0-1|Q9UPQ0-4|Q6N054|Q9UPQ0-2|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9|A8MXC3|Q6NVB9|Q9UPQ0-7;1.2
Q9UPQ0-3|Q9UPQ0|Q9UPQ0-1|Q9UPQ0-4|Q6N054|Q9UPQ0-2|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9|A8MXC3|Q6NVB9|Q9UPQ0-7;1.3
Q9UPQ0-3|Q9UPQ0|Q9UPQ0-1|Q9UPQ0-4|Q6N054|Q9UPQ0-2|Q9UPQ0-5|Q9UPQ0-6|Q9UPQ0-8|Q9UPQ0-9|A8MXC3|Q6NVB9|Q9UPQ0-7;1.5
Q9UPP1-1|Q9UPP1|Q9UPP1-2|Q5JPS2|Q9UPP1-3|Q5H902|Q5JPS3;0.6
Q9UPN6|Q05BU5|Q6NSK3;0.6
Q9UPN6|Q05BU5|Q6NSK3;0.7
Q9UPN6|Q05BU5|Q6NSK3;0.8
Q9UPN6|Q05BU5|Q6NSK3;0.9
Q9UNZ2-5|Q9UNZ2|A6ND98|Q53FF5|Q5JXA5|Q9UNZ2-1|Q53FE8|Q9UNZ2-4|Q5JXA4;0.8
Q9UNX4|Q59GA8|Q5TDG3;0.8
Q9UNS2;0.9
Q9UNS1-1|Q9UNS1|Q9UNS1-2;1.3
Q9UNE7-1|Q9UNE7|A2IDB9;0.8
Q9UNE7-1|Q9UNE7|A2IDB9;0.9
Q9UNE7-1|Q9UNE7|A2IDB9;1.0
Q9UN86-2|Q9UN86|A8K6V7|Q9UN86-1|A8K6X1;0.2
Q9UN37|Q49AN7|Q9NXK5|Q9UF30;0.6
Q9UN36-1|Q9UN36|Q9UN36-3|Q9UN36-2|Q8TDR6|Q9UN36-5|Q9UN36-4;1.1
Q9UN36-1|Q9UN36|Q9UN36-3|Q9UN36-2|Q8TDR6|Q9UN36-5|Q9UN36-4;1.4
Q9UN36-1|Q9UN36|Q9UN36-3|Q9UN36-2|Q8TDR6|Q9UN36-5|Q9UN36-4;1.4
Q9UMN6-1|Q9UMN6|A8MVY7;1.1
Q9ULX6|Q9UF73;0.7
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-8|Q2HXV5|Q569J9|Q5TH08|Q9ULU4-6|Q5JV90|A6H8Y8|Q5TH12|Q9ULU4-2;0.9
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-8|Q2HXV5|Q569J9|Q5TH08|Q9ULU4-6|Q5JV90|A6H8Y8|Q5TH12;0.5
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-8|Q2HXV5|Q569J9|Q5TH08|Q9ULU4-6|Q5JV90|A6H8Y8|Q5TH12;0.5
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-8|Q2HXV5|Q569J9|Q5TH08|Q9ULU4-6|Q5JV90|A6H8Y8|Q5TH12;0.8
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-8|Q2HXV5|Q569J9|Q5TH08|Q9ULU4-6|Q5JV90|A6H8Y8|Q5TH12;0.9
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-8|Q2HXV5|Q569J9|Q5TH08|Q9ULU4-6|A6H8Y8|Q5TH12;0.8
Q9ULU4-7|Q9ULU4|Q2HXV8|Q9ULU4-1|Q2HXV2|Q9ULU4-9|Q2HXW2|Q9ULU4-5|Q2HXV7|Q9ULU4-3|Q2HXV1|Q2HXV3|Q2HXV4|Q2HXV9|Q2HXW0|Q5TH11|Q9ULU4-4|Q2HXW1|Q9ULU4-6|Q5JV90|Q9ULU4-2;0.3
Q9ULT8|Q2KQ74;1.0
Q9ULR3;1.0
Q9ULM3-1|Q9ULM3|A7E2B9;0.6
Q9ULL5-1|Q9ULL5|Q9ULL5-2|A6NFN6;0.9
Q9ULL5-1|Q9ULL5|Q9ULL5-2|A6NFN6;0.9
Q9ULJ7|A8K4V3|Q8TB46;1.1
Q9ULJ7|A8K4V3|Q8TB46;1.1
Q9ULJ3|Q5H9S0|Q5R2W2|Q5R2W1;0.2
Q9ULJ3|Q5H9S0|Q5R2W2|Q5R2W1;0.6
Q9ULJ3|Q5H9S0|Q5R2W2;0.5
Q9ULI0-1|Q9ULI0|A8MSM8|Q6IPQ5|Q9ULI0-2;1.2
Q9ULH7-1|Q9ULH7|Q9ULH7-4|A6ND53|Q9ULH7-3|A1L1A9|Q05BP1|Q9ULH7-2;0.0
Q9ULH1-2|Q9ULH1|Q9ULH1-1;0.4
Q9ULH1-2|Q9ULH1|Q9ULH1-1;0.4
Q9UKY7-1|Q9UKY7|Q9UKY7-2;1.2
Q9UKX7|A6NJH1|Q8N6V5;0.2
Q9UKV3-1|Q9UKV3|Q69YJ6|Q9UKV3-2|Q9UKV3-3;0.7
Q9UKV3-1|Q9UKV3|Q69YJ6|Q9UKV3-2|Q9UKV3-3;1.1
Q9UKV3-1|Q9UKV3|Q69YJ6;0.2
Q9UKV3-1|Q9UKV3|Q69YJ6;0.4
Q9UKV3-1|Q9UKV3|Q69YJ6;0.5
Q9UKV3-1|Q9UKV3|Q69YJ6;0.5
Q9UKV3-1|Q9UKV3|Q69YJ6;0.6
Q9UKV3-1|Q9UKV3|Q69YJ6;0.7
Q9UKV3-1|Q9UKV3|Q69YJ6;0.7
Q9UKV3-1|Q9UKV3|Q69YJ6;0.7
Q9UKV3-1|Q9UKV3|Q69YJ6;0.8
Q9UKV3-1|Q9UKV3|Q69YJ6;0.8
Q9UKV3-1|Q9UKV3|Q69YJ6;0.9
Q9UKV3-1|Q9UKV3|Q69YJ6;0.9
Q9UKV3-1|Q9UKV3|Q69YJ6;1.0
Q9UKV3-1|Q9UKV3|Q69YJ6;1.0
Q9UKV3-1|Q9UKV3|Q69YJ6;1.1
Q9UKV3-1|Q9UKV3|Q69YJ6;1.1
Q9UKV3-1|Q9UKV3|Q69YJ6;1.1
Q9UKV3-1|Q9UKV3|Q69YJ6;1.1
Q9UKV3-1|Q9UKV3|Q69YJ6;1.2
Q9UKN8|Q05CN7|Q5VZJ7;0.9
Q9UKL3|A2RUB7|A7E2C0|Q5T791|Q5T792;1.0
Q9UKL3|A2RUB7|A7E2C0|Q5T791;0.6
Q9UKL3|A2RUB7|A7E2C0|Q5T791;0.9
Q9UKL3|A2RUB7|A7E2C0|Q5T791;1.2
Q9UKL3|A2RUB7|A7E2C0|Q5T791;1.5
Q9UKL0;0.7
Q9UKL0;1.0
Q9UKL0;1.0
Q9UKJ3|Q8TB99;0.2
Q9UKJ3|Q8TB99;0.3
Q9UKJ3|Q8TB99;1.3
Q9UKJ3|Q8TB99;1.3
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;0.5
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;0.6
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;0.6
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;0.7
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;0.9
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;0.9
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2|Q9UKE5-7|Q9UKE5-3|Q9UKE5-5|A8K4U1|Q9UKE5-8|Q7Z4L4|Q9Y6Z1;1.1
Q9UKE5-4|Q9UKE5|Q9UKE5-1|A7E2A3|Q9UKE5-6|Q9UKE5-2;0.4
Q9UKB3-1|Q9UKB3|Q6IAH1;1.2
Q9UKA4|Q6AI61;0.4
Q9UKA4|Q6AI61;0.6
Q9UKA4|Q6AI61;2.0
Q9UK76-1|Q9UK76|Q9UK76-3|Q9UK76-2;1.1
Q9UK76-1|Q9UK76|Q9UK76-3|Q9UK76-2;1.2
Q9UK76-1|Q9UK76|Q9UK76-3|Q9UK76-2;1.2
Q9UK76-1|Q9UK76|Q9UK76-3|Q9UK76-2;1.2
Q9UK76-1|Q9UK76|Q9UK76-3;0.2
Q9UK61-1|Q9UK61|Q9UK61-3|Q9UK61-4|Q9UK61-2;0.5
Q9UK61-1|Q9UK61|Q9UK61-3|Q9UK61-4|Q9UK61-2;0.5
Q9UK61-1|Q9UK61|Q9UK61-3|Q9UK61-4|Q9UK61-2;0.7
Q9UK61-1|Q9UK61|Q9UK61-3;0.5
Q9UK58-1|Q9UK58|Q9UK58-2|Q9UK58-3;0.3
Q9UK58-1|Q9UK58|Q9UK58-2|Q9UK58-3;0.3
Q9UK58-1|Q9UK58|Q9UK58-2|Q9UK58-3;0.3
Q9UK58-1|Q9UK58|Q9UK58-2|Q9UK58-3;1.2
Q9UK58-1|Q9UK58|Q9UK58-2|Q9UK58-3;1.2
Q9UJV9|Q53HI2;0.3
Q9UJK0;0.3
Q9UJK0;0.3
Q9UJK0;0.3
Q9UIU6|Q4QQH5|Q9UL97;1.2
Q9UIG0-1|Q9UIG0|Q6P1K4|Q86UJ6|Q9UIG0-2;0.7
Q9UIG0-1|Q9UIG0|Q6P1K4|Q86UJ6|Q9UIG0-2;0.8
