uniprot,diff
Q96BN6,0.165319445333333
P98077,-0.0598894993333333
Q9UQE5,-0.068541843
AAH28696,0.223570292333333
P52198,-0.0788149836666667
BAC85446,-0.178038913333333
Q9HA24,-0.359722132
P31943,-0.473397892666667
O75161,0.246962546
P31943,-0.295489391333333
O75341,-0.0435221986666667
Q8IVR0,-0.194931189333333
P20701,-0.044454575
Q13509,0.181608515
Q9NZS6,-0.0444990796666667
Q9UPX4,0.77739811
P47972,0.209568819
O75379,-0.0899324413333333
Q8WYT9,0.0894509966666667
Q8IZD9,-0.173037528
Q96BP3,0.0839478173333333
Q9UFG1,0.309315363333333
Q9NSM7,0.175727204
BAC85187,0.151118914
Q8N369,0.191553593
Q9UQ33,-0.72627989
BAC85187,-0.217069948333333
Q96E21,-0.0493542346666667
Q96IT5,-0.174039522333333
Q9Y418,0.0110456946666667
P25490,-0.000185329666666664
Q9P2E9,0.0857016963333333
Q8N3F1,-0.179304366666667
Q8NB44,0.132471243333333
Q8N2D5,0.0386883403333333
P51788,0.003855227
Q7Z3W5,0.0514674186666667
Q99919,0.07353894
AAH68065,-0.0567804976666667
AAH02520,-0.170703571
O15071,0.004580816
AAP97012,0.0740947733333333
AAP88799,-0.0229590726666667
AAH68480,-0.370621041
O00748,0.110989253
Q8NCR5,-0.042789142
Q96FD1,-0.035837808
Q96F83,0.316961445666667
Q9BXV5,-0.00995890333333333
O60610,0.179607709666667
Q96FH6,0.0187042583333333
Q15366,-0.277313393333333
Q8WW06,0.0327536216666667
P24043,-0.148653816666667
Q96F55,0.0302775676666667
Q99952,-0.070701282
O15427,-0.159924983
P24864,-0.170065560666667
AAP35765,-0.00746615533333334
NA,0.081491156
Q8WV14,-0.153975007333333
O95568,-0.0574331256666667
Q8WV14,-0.0801568013333333
Q15042,-0.263717970333333
Q15042,-0.152658781
AAH59410,-0.1000576
P42857,0.00165446733333334
Q96RG2,0.290502388666667
P50550,0.288015053333333
AAP35578,0.265849114666667
Q95HB9,0.115798236333333
P18583,0.109855334333333
NA,-0.110801379
AAP35903,0.220090545
Q8IXK9,-0.0254160573333333
Q8NDU0,0.0115594866666667
CAD97916,-0.359164710666667
Q9H160,-0.0813470656666667
Q96AP9,0.129973411
Q9UG94,-0.141880663333333
O75155,0.125293096666667
Q96IP9,-0.05032301
P08571,-0.0371103266666667
P35227,0.113643961666667
O94923,-0.383980428
P02654,-0.193592072333333
Q96IP9,0.157543819666667
Q9UIY3,0.175702099333333
NA,-0.0200638796666667
Q9NYV4,-0.132117744
Q9Y6V0,-0.293571789
Q7Z7K2,0.0100545896666667
Q9Y3U6,0.161842029
Q9P014,-0.126481370666667
Q14534,-0.150387765666667
Q86U96,0.138331412666667
P07195,-0.107999802666667
Q96E31,0.061689219
Q93091,0.0141497446666667
Q96LB6,0.131822589666667
NA,-0.0543917026666667
Q96MW7,-0.21280416
O60573,-0.102371851
AAP35574,0.140375296666667
Q8IXF7,-0.79438925
Q14534,-0.0816198996666667
P36894,0.0820143993333333
Q7Z6C1,-0.0431006716666667
Q16342,0.648214976666667
Q9H7W0,-0.0756711953333333
Q9NZS6,-0.00913142966666667
Q9NS37,-0.0751422243333333
Q16342,0.124328137
P55273,0.28516277
CAE45916,-0.459818535
P50914,-0.093175571
BAC86395,0.024430591
O15375,-0.26543331
P49419,0.0403660143333333
P35414,-0.000396887
BAC77401,-0.86638625
O75494,-0.195797603333333
Q9NYF6,-0.301199594333333
O95601,-0.0417475726666667
CAE11805,-0.006313802
O43482,-0.0498288476666667
O60292,0.0818848586666667
O75093,0.202872595
P24347,0.276451426666667
AAP35565,0.356530508666667
Q14241,-0.119578042666667
NA,-0.263488133333333
P52565,-0.125241594333333
Q9H2P2,-0.134509405
AAH66962,0.142856279
Q8N955,0.101589678333333
Q8NBE8,0.022697451
P55064,0.236277104
Q9C0H0,-0.0704838433333333
AAH24219,-0.0744204546666667
Q9NZS6,-0.040042876
Q9BW40,0.0694389273333333
Q9Y435,-0.519551276666667
Q96BT9,-0.452788993333333
Q96L70,-0.061214923
P31943,-0.113577527666667
P13598,-0.146299206666667
BAC86252,-0.109061878
Q14055,0.142232573333333
Q9Y496,-0.03964742
Q92484,-0.0871493006666667
Q969J2,0.336387953333333
Q8WTW8,-0.411397933333333
Q9UNF1,0.0742286033333333
Q9BU25,-0.0565141056666667
P04733,0.335551896666667
O15069,-0.186391352666667
Q02127,-0.19655895
Q02127,0.180202167666667
NA,0.135068257666667
Q9NWC1,0.235913595
Q15424,0.127048173333333
Q9UPV7,0.178648949666667
Q9C0D0,-0.208872877333333
Q8N4Z8,0.205629665333333
P28300,-0.556203368
Q8N4Z8,0.0244663476666667
AAH58932,-0.2866834
Q8NCR4,0.163032375
Q15595,-0.931641893333333
Q8WU19,0.0226093936666667
Q8N346,0.252526603666667
Q8NBH4,-0.0191995303333333
AAN87842,-0.384014127333333
Q9NZW0,-0.284206716333333
BAC86611,0.110910575333333
Q96EP4,-0.294189296666667
Q86U44,0.0795278566666667
O75529,0.323525896666667
Q7Z5D5,0.122968672
P51815,-0.153913646
O95985,0.19085217
Q9Y432,0.389759699666667
P43005,0.119426092333333
Q06945,0.198355357666667
Q8NFI0,0.306087649666667
O15026,0.0853654533333333
Q06945,-0.109261197333333
Q8IW22,-0.043753784
Q9Y3X9,0.16102791
Q96BZ0,-0.182039578666667
AAP36002,-0.551876066
Q9UMX5,0.134326938666667
Q96EY0,0.078350544
BAC86716,-0.00396410633333334
Q96HL0,-2.63866666666557e-05
Q8N3M9,0.176606814666667
Q9Y3U5,-0.335990271
P48669,-0.240063666666667
NA,0.199917478666667
Q9UKX7,0.0830135366666667
Q86TN7,0.0915331066666667
Q96HC4,0.113492966666667
P18077,0.203963916666667
P02593,-0.302966912
P46777,-0.0159139623333333
AAH60832,0.025559425
Q7Z552,-0.0104551326666667
Q9NUP6,-0.162139576333333
Q9BZH9,-0.0416092873333333
Q96G25,-0.118182182666667
O14632,0.01113463
Q96IY0,-0.161946617666667
Q9UP48,-0.065622013
Q9NT75,-0.148861884666667
Q96AS2,0.05651951
Q96LY4,-1.09943183
P53611,-0.664493099
Q8N1B0,0.0287235606666667
AAP35549,-0.082414785
AAP88814,0.287265142333333
AAH41409,-0.121087070333333
Q8WU52,0.292264781
AAH60809,0.130788166666667
Q8NCJ1,-0.0434147513333333
Q08289,0.298274202
BAC87620,0.16867574
Q8WVN6,-0.00305827333333333
Q9Y4Z3,0.140769321333333
Q9BWF3,-0.211186252
P51532,-0.160904883333333
P51532,-0.121132534666667
P48431,-0.272398471333333
P48431,-0.36043405
P35475,-0.032041391
AAH63137,0.036472478
NA,0.330404998
Q96HX0,0.206728615666667
Q9HAI4,-0.35866388
P11279,0.0412947366666667
O75400,0.0249058403333333
P15923,-0.00793202633333333
Q7Z5L6,-0.182311216666667
AAH11665,-0.203366593333333
BAC85156,0.265525818333333
P40937,-0.0113108926666667
P10606,0.108431182333333
AAP35388,0.175194746666667
Q8NDK0,-0.0665165583333333
Q96IR6,-0.234812738
Q9UID0,0.153734845333333
AAP35605,-0.075382078
Q8NI74,0.226642607666667
O60583,-0.200421968
O60283,0.12215265
O60283,-0.51223294
Q8TES4,0.115620295
O14977,0.28374545
O15016,0.141517163
Q8IUV8,0.0716160143333333
NA,0.391183538333333
Q8IWK3,-0.00392230066666668
Q8N962,0.0533866893333333
P10159,0.0258674626666667
Q12899,0.202424046666667
Q00613,0.0704808266666667
Q86WV2,0.195539156333333
P56559,-0.0530088716666667
Q9Y3S2,0.238595004333333
Q9NR04,-0.3501819
P38159,-0.173533435333333
Q9H2X6,-0.111111800666667
Q13361,-0.171087581
Q13361,-0.038082282
Q96DH5,-0.110136666666667
Q8IVT5,-0.077934902
P50553,0.184198699333333
Q13476,-0.0241328413333333
BAC85413,0.0101195976666667
Q9BRZ9,0.0211060833333333
Q9UJY4,0.12029073
Q9NW70,0.288498558
P41236,0.013232549
Q8TCA1,-0.167050365
NA,0.183037598666667
Q8N554,0.165944896
Q8NDR2,0.177836261
NA,0.375669003333333
BAC86688,0.00946474066666667
Q9NPC6,-0.0186037236666667
O00587,0.229121525
Q9BW83,-0.0672381666666667
Q96P70,-0.38732147
Q9UI88,-0.0879607216666667
Q15125,-0.103264809333333
AAP34457,0.448475358666667
O43184,0.196174305666667
P01210,0.0686875153333334
P06213,0.104297003666667
Q86YM7,-0.132276536333333
Q8NEJ9,0.225012146
P18433,-0.226331710333333
NA,0.22421432
Q8WVI4,0.0458372413333333
Q01518,0.148844405
Q7Z2I2,-0.253744604333333
Q8N708,0.210797387
Q9P1B9,-0.0932022726666667
P32019,-0.465319795333333
Q9Y369,-0.418638546666667
Q00577,-0.0790759713333333
P08581,-0.143945692666667
P15923,0.0920705766666667
Q9BQB1,0.23336888
AAH11665,0.010948182
Q9UES2,-0.08330854
Q13425,-0.10423549
Q8WUQ7,0.134880384333333
P08581,-0.188014506
NA,-0.569899713333333
AAP35740,0.00754451733333333
Q9NSY2,0.16697168
Q7Z7Q1,-0.190872825333333
P31270,-0.0327688843333333
Q13516,0.140404860666667
Q13516,0.586231072
NA,0.065142
Q96CP3,-0.0122194293333333
P06351,-0.164117813
NA,-0.0252124463333333
AAH22317,-0.0317007706666667
Q8MH36,-0.0591925786666667
NA,0.142146744
AAH59361,-0.0148666696666667
Q8TB43,0.196056050666667
Q969Y2,-0.0179786673333333
Q9NWF8,-0.176347294666667
Q9Y468,0.100522517666667
AAH62683,-0.0127773293333333
NA,-0.113590715333333
AAH06424,0.012721379
Q9UFL7,0.210615474666667
P48029,0.146034239333333
Q96CY6,-0.631571129333333
NA,-0.0560473616666667
AAP35762,0.229573886666667
P41219,0.191210428666667
Q00005,-0.576256285
Q8WWD7,-0.0197022756666667
Q86TL2,0.07418314
Q9Y5S9,-0.268235846333333
Q86Y93,0.102469760666667
O43759,0.146838506666667
NA,-0.211645526
Q08722,-0.132053933333333
AAP35553,-0.069719315
Q8N942,-0.00369660066666666
O60264,-0.0202356966666667
Q8WXF2,-0.132733343333333
Q9Y3W2,0.0710784616666667
AAP34448,0.0679334003333333
Q9BYD2,0.0552396766666667
P55209,-0.082676888
Q96IX0,0.203799085666667
Q8N2X0,-0.18914938
Q96E67,-0.020852089
Q9Y394,-0.120683826666667
Q9HBB0,-0.00934409999999999
P13942,0.041129428
O43598,0.114389262
Q9GZU0,0.274338086333333
Q96IX0,0.103747842333333
CAD62337,-0.151165962
Q9GZU0,0.223344004666667
Q86VN0,0.0888710033333334
Q15370,0.210506457
Q8WU10,-0.629767413333333
O75473,-0.777345005333333
AAH62713,-0.142990112333333
Q9BX74,-0.636666133333333
Q9BX74,-0.206050553333333
O75382,0.0872467343333333
O75382,-0.0310117413333333
P19388,-0.273093222666667
Q9Y228,0.260271235333333
AAH68197,0.320149422
P17008,-0.00655333166666667
Q15441,-0.679475786666667
NA,0.162202200666667
Q7Z7L0,-0.0839045846666667
Q9UPZ6,-0.371013318333333
P54849,-0.198375940333333
Q96BN6,-0.07087294
BAC86539,-0.138423918333333
O43251,0.0353245733333333
P50579,-0.456628167
Q15884,0.290055435333333
O43251,0.064925196
Q96AS2,0.0162728636666667
Q96IX4,-0.112401486
Q8NAB7,-0.096398831
AAB32716,0.40869681
O43324,0.386835251333333
NA,-0.180856868333333
Q8TF66,0.031665008
Q16270,-0.026360431
AAH18002,-0.214430170333333
Q9Y2I9,-0.334805334666667
Q9Y2I9,-0.349453447666667
Q8WYB3,-0.123103460666667
Q16617,0.00909129666666667
Q86XA2,0.0256565413333333
NA,-0.0259056073333333
Q9Y6Y4,0.238311445333333
AAH32137,-0.0792169556666667
Q9BZX3,-0.286299063333333
P61278,-0.0334602956666667
Q8IVV1,0.0209662133333333
P61225,-0.0306177156666667
Q9BU58,-0.332088791
NA,-0.334839503333333
P52594,0.194887638
NA,0.184464454
P52594,0.0659273493333333
NA,0.156021906666667
NA,0.315779366666667
Q9GJ44,0.0503708513333333
NA,0.688114473
Q9BY29,0.259426757333333
Q9Y369,-0.0925990726666667
P07988,-0.0989828546666667
Q9UET6,-0.0364707353333333
O15083,0.01214218
BAA74894,-0.247698152
Q96RU3,0.472792339666667
P23821,0.0267769496666667
O75095,0.175850710333333
Q15672,0.0193160406666667
P29992,-0.153126398666667
Q8TEM1,0.200959999333333
AAH61909,0.0652445156666667
Q9UFP3,-0.207513176666667
Q8N126,0.054615338
Q9BU89,-0.173863093333333
Q9H4M5,-0.0458312013333333
Q96HA2,-0.100899375333333
P09917,0.175248861
P35900,0.0785317433333333
CAE45948,-0.258064269666667
Q96MU4,0.145225523333333
Q8WY20,-0.0322453166666667
Q8WY20,0.039082687
Q8N4Q7,0.0431291276666667
Q9Y2K8,0.595055265
NA,-0.123637278666667
Q8TAZ9,-0.133578776
O75446,0.0429194756666667
Q9UFR9,0.072494506
Q9Y4A2,-0.0680206613333333
Q86SE5,0.039420525
P47914,0.00953642566666667
Q8WUD3,-0.112421877666667
Q15022,0.169012707666667
Q16676,-0.284247243333333
Q9P2E9,-0.0282096856666667
Q9ULI7,0.0165136643333333
P00695,0.097603244
Q9ULV3,0.0936743386666667
Q9ULV3,-0.0385697666666667
BAC98378,0.159292854333333
Q9NSY3,-0.0825233446666667
Q9BWC7,0.128780844333333
Q9Y6Y6,-0.717871506666667
Q8NG14,0.0230081876666667
Q8NG14,0.0742085813333334
Q96H30,0.212659678
Q96H30,-0.332071623666667
Q96JN4,0.0115532886666667
P21673,0.350691795
Q9NVD3,0.202131906
Q9UJQ0,-0.296868165333333
AAH57803,0.105805714
Q14031,-0.381918583666667
O94862,-0.230039910666667
Q8WUR5,-0.146317128
Q99766,-0.137738544
O60688,0.133824822
O60320,-0.074823539
Q9UQL5,-0.42557621
Q9BSR8,-0.0520688716666667
Q96GN0,-0.0693031953333333
P60866,0.0550311406666667
Q14135,-0.0346167893333333
P38435,0.125579835333333
P38435,-0.11911583
AAH68548,-0.225612005333333
Q12792,-0.0575544046666667
Q8N5Y2,0.103439489
BAC87065,-0.450610636666667
Q9Y3C1,0.318954153333333
Q9NZ08,-0.00700839333333333
Q8NC59,-0.0475633156666667
Q9UNS0,0.073943298
O14512,0.249920843333333
Q86VG2,0.173389437333333
NA,0.182194866333333
Q9Y3R0,-0.187763054333333
P18084,0.0348728503333333
P18084,-0.08139706
P13164,0.32323472
O43209,0.396931966333333
Q9BY27,0.0306859003333333
NA,0.001042048
Q7Z698,-0.149886847333333
Q8TCX2,-0.102562106333333
CAD97894,-0.094773452
Q8NHH2,0.08807405
Q8NDQ8,0.101171491
Q96GE1,0.168637756
Q8IXD6,0.254206499666667
Q8TCY8,0.040328978
AAQ88953,-0.01480071
Q9NRE7,0.230671880666667
NA,-0.020190557
O60826,0.0397426133333333
P80075,-0.151184556666667
Q86VI4,0.183240889666667
P06396,-0.178291323333333
P61513,0.159691340666667
NA,-0.14061642
P23468,-0.267509936
Q92736,0.0933175113333333
O43766,-0.352930072666667
NA,-0.242954329333333
Q7Z4T3,-0.071078619
Q7Z4T3,-0.0808229436666667
P09564,-0.00852076333333333
Q8N6W4,-0.178064661666667
Q9UF29,0.074984867
NA,-0.469841003333333
Q8N5A4,-0.0441908856666667
Q9UF29,-0.0656757383333333
Q9UHR8,0.0712224673333333
Q9UHR8,0.130620001666667
Q14897,0.129486243666667
Q8TCB0,-0.0586454086666667
Q96QL6,0.365673866666667
Q96DN5,-0.0672871263333333
Q96LS1,0.277737462333333
P02787,0.0945356656666667
P02787,0.107693035666667
O75838,0.162808416666667
P20594,0.0642175663333333
AAH11785,0.131591477
NA,-0.048380852
NA,0.042438189
O94823,0.034977596
AAH12733,-0.304354508666667
Q9UMX5,0.180099166
Q96H99,0.282809258333333
Q14247,0.0818475083333333
Q9UMX5,-0.146960894
NA,0.204457919
Q99687,-0.114183742666667
Q7Z789,0.756971356666667
Q9P0W9,-0.101552963333333
Q8IUK5,0.180435181333333
NA,-0.220513185333333
Q8N3G8,-0.167288140333333
AAH65731,-0.221960702666667
P48060,-0.110437868333333
Q9UGN5,0.129484814
Q86T39,-0.028613727
P21217,0.138395308333333
Q9P1D6,-0.0114148493333333
O75796,0.0877250046666667
AAH66949,-0.142890293333333
O15071,-0.065084141
Q9Y2V1,-0.110249199333333
Q96AE4,-0.0560933723333333
O95158,-0.46959496
P34897,-0.212685266666667
Q9BYK2,0.292471876666667
Q9UPP5,-0.151750725666667
Q9HCP4,-0.0283741933333333
Q9UFL7,0.197260221333333
NA,-0.124159173333333
P10114,-0.011386556
Q8N6U8,0.037706058
O14543,0.234397568
O60547,0.214035669333333
NA,0.150855382666667
Q96CY8,0.14504083
Q969R7,-0.381918906666667
Q7Z3W6,0.003483374
Q96DE9,0.182082493
Q8WWE9,-0.113704043666667
Q8IVA0,-0.119060198666667
Q9BV40,0.0707616816666667
P43251,0.207620146666667
P43251,-0.261027336333333
Q9P1R8,0.215051333333333
P20071,-0.243626592666667
NA,0.0674691996666667
Q9BXB8,0.0238577533333333
Q96C91,-0.089559714
NA,-0.043726282
Q9UMX5,0.124366440333333
Q8TDQ5,0.049130122
Q9Y4D2,0.0413966186666667
Q9HCP3,-0.091128667
Q9HCP5,-0.18018405
Q9BZA4,-0.0590320416666667
Q8TAS0,0.0749374996666667
Q8NAK1,0.048864046
AAH68277,0.109555719333333
P56856,0.0394776666666667
Q86X67,-0.321920236333333
Q9NPR5,0.247183322666667
Q15937,0.163883366666667
Q8N2U1,0.0380517633333333
Q8NB80,-0.083494822
O60844,0.153097950666667
P83731,0.105816841
O15514,-0.227469921666667
Q9BT82,-0.04967562
P02775,-0.0320247036666667
Q8NA14,0.0698254913333333
O15342,0.081369876
O15342,0.115945497333333
Q8WVN7,-0.0803469006666667
Q92521,-0.102412381666667
BAC85106,0.0646778743333333
Q99959,-0.156256041666667
Q96NF9,-0.132767993666667
Q8NFW9,-0.259431520333333
O75632,-0.00363190599999996
Q9ULI9,0.127278963
Q9HC53,0.304393764666667
Q9Y236,-0.16976698
NA,-0.73878399
AAQ03994,0.160023690666667
AAP35302,-0.172183674
O60243,0.087607856
P21912,0.0907638873333333
Q9BZT1,-0.0947542196666667
CAE45936,0.175758363
O94901,0.498969072666667
P07954,-0.0930878313333333
Q96HC5,0.0681187316666667
Q8WTZ8,-0.14019807
Q9UNU3,0.16150888
P50479,-0.0632019023333333
P50479,0.269770145333333
Q9HD85,-0.161179385
P48431,-0.0491641366666667
Q14494,-0.27551492
Q8WYU7,0.034201781
O00453,0.045999532
BAC85799,0.214513615666667
Q8TC75,0.289702572666667
O15130,-0.0437725416666667
Q99760,0.400937718333333
NA,0.0764780056666667
Q7Z5Q2,0.329275767666667
Q9UJY4,0.0337260566666667
Q9UJY4,0.245112258
AAC50936,-0.222622081333333
Q99567,0.41583109
O75992,-0.01628161
Q96IW9,-0.064733662
AAQ88866,-0.057311852
AAQ88866,-0.44346968
Q15047,0.0582505873333333
Q8IWC8,0.0730743466666667
Q8TCD8,-0.0440991716666667
P12109,-0.044477622
Q8MGQ9,0.234995521666667
Q9UF13,0.284946439
Q96M98,0.017424345
O76003,0.419053077333333
Q8TAE1,0.162819225
Q8NC81,0.12318625
AAH57763,0.106518268666667
BAC98410,-0.176458519333333
O43808,0.130070367
AAH66341,-0.627557753333333
Q96AC1,-0.277472973333333
Q8N519,-0.0173632293333333
Q9NQ45,0.0262339913333333
Q9BTS9,0.111359675333333
Q9BTS9,0.152116934333333
P41594,0.186256963333333
NA,-0.0618724823333333
Q92918,-0.112899937666667
Q9Y4G4,-0.0719073596666667
Q9Y4G4,-0.149621646
Q9Y2F3,-0.0303001416666667
Q9Y237,-0.0888795866666667
Q9Y237,-0.707701683333333
Q9BQB6,0.141251883
P43489,0.062967454
Q9UFH2,1.22027637
Q9UJM1,-0.111913839
Q7Z6I9,-0.102345148
Q9UJY4,0.199809551666667
Q96RK8,0.199905392333333
Q86SK1,-0.0887719806666667
P30260,0.00699536
Q96IZ0,0.0152982066666667
P35227,0.02197075
Q9Y2S1,-0.128499665
Q9UG53,-0.050812246
AAH63300,-0.0105341273333333
Q9NQF3,0.110419751
O15342,0.0860732386666667
P06366,-0.262553056666667
Q9HBM9,0.306125961
AAS86757,-0.425175026
Q9UFZ1,-0.0799485833333333
Q9UFZ1,-0.297697548333333
Q9BTE9,-0.0968476956666667
Q86XH4,-0.087264383
O75503,-0.0897742906666667
Q96AW0,0.0919187866666667
Q14798,0.0735496666666667
O60312,0.240321317666667
O60312,0.091226895
AAH64912,0.0435698836666667
O43488,-0.0613441453333333
Q99627,-0.260988236666667
Q8IUN7,0.0469058356666667
Q9NQR5,-0.0786741586666667
P19387,0.373669943
Q86TV7,-0.200701393333333
P53708,0.0497889586666666
Q9NR12,-0.169977186
Q8NFZ8,0.224326133
Q9NYA4,0.134150189
Q9H6H6,-0.136610989666667
Q9UPY8,-0.05289586
AAH59950,0.062123934
O94934,-0.0781761783333333
Q9BTE2,-0.0991566973333333
Q8NCW8,0.040979827
Q93074,0.0302681933333333
Q9Y4X4,-0.0772814733333333
Q9Y6N1,-0.0500421553333333
Q9UN36,-0.0187603636666667
Q86U08,-0.389956315
P09651,-0.287762006666667
Q96PM5,-0.0343907673333333
Q8IY31,-0.078615188
AAQ89954,-0.0992158263333333
P05413,-0.169682658666667
P11488,-0.141751449333333
Q14004,0.0623369233333333
P20618,0.154919308
P20618,0.232543627333333
NA,0.80651156
P18621,-0.100248973666667
P16144,0.142116706666667
Q9UFY9,-0.26208814
NA,0.0153873733333333
NA,-0.392305053333333
Q96L02,0.0758337946666667
AAQ62842,-0.0874002783333333
Q8NFH9,0.162527717333333
Q13472,-0.0992004073333333
Q13472,0.185305592666667
O14531,0.102768899
Q8IWJ9,0.00830014533333333
NA,0.0891798346666667
Q8TE62,0.113558450333333
Q7Z497,-0.070114772
AAH58013,-0.080281414
Q8WW71,0.143035490333333
Q8WW71,0.0298754413333333
Q9UID0,0.198853334
O14616,0.212611513333333
Q9Y261,0.145316125333333
O60841,0.163160493333333
Q8N5A0,0.0439051033333333
P27797,-0.293010393333333
P46781,-0.0565382626666667
Q9Y3N6,-0.131912712333333
Q8NB82,0.0933038366666667
P11509,0.072353204
P48745,0.252396406666667
Q8WU40,0.159780818333333
Q86YK1,-0.243359246333333
P55259,0.100182058
Q8N1A3,0.097236158
P17535,0.165815988
AAM51565,-0.195559182666667
O75322,0.132523219
P50591,-0.201028344333333
AAP34466,0.203931013333333
P43897,-0.598361173333333
P43897,-0.364915366666667
P51553,0.143072128666667
Q15038,0.019138016
Q07020,0.150862533333333
NA,-0.239197102666667
P53621,0.0996819333333333
BAC85539,0.0574394833333333
Q92918,-0.240353267
NA,0.192830878
Q86V28,0.027190369
Q8N2T0,0.141921199333333
Q8N2T0,0.112963989666667
NA,0.00519466333333334
O75973,-0.0365740466666667
P20711,0.192609948333333
P21452,-0.017096518
Q13425,-0.080519202
BAB93479,0.0191685366666667
Q15285,-0.0578962943333333
P07988,0.0554736486666667
Q8IX92,0.042547861
O15074,-0.00351778866666666
Q8IY02,-0.100704990333333
Q86WB3,-0.0681049033333333
P08238,0.212914471666667
P51532,-0.101727005
Q8WX95,0.245439373333333
O14924,0.02043454
Q9H4N1,-0.066843668
Q9P0E0,-0.142669362
Q8TCG3,0.135282993333333
P09917,0.298636114
Q9UL65,-0.070417879
Q9UL65,0.452892936666667
Q9UL65,0.422677353333333
AAP36042,-0.028975966
Q96PF2,-0.0310481396666667
P53350,-0.0313116716666667
Q86W92,-0.259332495333333
Q86W92,-0.164379916666667
P40313,0.0498000793333333
P10646,-0.004167598
AAR17782,-0.0136098856666667
Q8WWY3,0.00752289999999999
AAH67889,0.106467885
Q86WB7,-0.0497601033333333
Q8N7S8,0.146850586666667
Q96DN6,-0.147731306666667
Q9NYE4,0.0339652686666667
Q9NP08,-0.010327975
P11686,0.074898876
Q8IUS7,0.129878439333333
Q96MY9,-0.431235790333333
P34995,0.145261287666667
AAH66939,0.0386633873333333
NA,0.0313773156666667
Q9BW34,-0.133819895
Q9BRG0,0.0739078533333334
Q9UBB5,0.410845123333333
Q9UBB5,0.47682977
Q14164,0.0812397
AAH42174,0.209695817666667
P52333,-0.0280831686666667
NA,0.102794012666667
Q8N4U8,0.079665505
O95238,-0.0681144386666667
O95238,0.0859363886666667
O43246,-0.171131611666667
P06028,0.144496123333333
NA,-0.0350953753333333
NA,0.565889683333333
Q7Z4N4,0.03196661
AAP36020,0.184522155333333
P98176,-0.005586624
Q8WW92,0.043589116
Q9NQT3,0.753859513333333
NA,0.046183585
Q9UGM5,-0.176052731
NA,-0.052822114
Q16872,-0.0785323786666667
Q16872,-0.0108199126666667
Q8WW80,-0.0103003233333333
Q7Z5K8,0.0544555176666667
P05062,0.048098723
P05062,0.03741622
P78492,-0.0206608776666667
Q7Z7K3,0.0603456453333333
NA,0.385476113333333
Q9UM89,0.059195518
Q9Y217,-0.0741834623333333
P06280,0.0326598483333333
P49915,0.091061593
P13637,-0.456606706666667
Q13228,-0.870791436666667
O43301,0.18077898
P11233,0.292619701333333
Q9UKC9,-0.0264940266666667
Q96DR1,-0.411901793333333
Q9NZ75,-0.268853504666667
CAD28496,0.304846926
P18440,0.298113024666667
O43752,0.139838378333333
Q96BT5,-0.265330633666667
P15151,-0.04647684
P15151,-0.0547075293333333
Q7Z656,0.00397126200000001
Q7Z656,0.115163642
CAE45783,-0.0235915166666667
Q96LS1,0.22853311
Q7Z480,-0.0132894513333333
P56202,0.05403646
Q92481,0.173565712333333
P54687,-0.360768953333333
Q8TCB0,-0.112766900333333
O95450,0.24637572
NA,0.321644163333333
P02735,-0.029525122
NA,-0.182143845666667
Q9NRD6,0.0661543213333333
Q95604,0.25922807
Q8IV49,-0.066949368
Q8TCF0,0.122807266666667
Q8WUM3,-0.324139912
AAH67495,-0.0203247016666667
Q99646,-0.509715716666667
P02763,0.0285576976666667
P36382,0.00471862166666667
Q8IYL9,0.025566419
O60661,0.0357349706666667
NA,0.826380569
Q12918,0.187331678
P01233,0.00619045833333333
AAH31333,0.100647053
O95744,-0.265631675333333
O43741,-0.0595299416666667
P20807,0.109372139333333
Q03403,0.0168171766666667
Q14768,-0.0613168063333333
Q13103,0.28872029
O60609,0.36193164
Q8TAC8,0.0672148063333333
NA,0.165943145
P24278,-0.183415571666667
P53367,-0.193918864333333
Q8N7H3,0.183993656666667
NA,0.146895745333333
O15519,-0.192668917
P61225,-0.154218673333333
P61225,0.002199608
NA,0.094188688
P54793,0.0808652246666667
Q86YF2,0.123574891333333
CAD97916,-0.125836212333333
Q9H3N9,-0.035443306
Q9UQ90,0.151944796666667
Q9Y698,0.061652816
Q9UKW3,-0.113892078333333
NA,-0.227231979666667
NA,0.152744771333333
BAA11481,-0.00962321033333333
Q9H8P3,-0.0429498363333333
Q9H8P3,-0.150278093
Q96CF4,0.344080848
Q86SM3,-0.142686288333333
P16442,0.175946868666667
O95212,-0.00609906533333333
O15218,0.36693875
Q13868,0.321124074333333
Q8IVD4,0.229775747666667
AAH67494,0.121815999
NA,0.0722324053333333
Q92663,0.176191488666667
P53999,0.0937493636666667
P16220,-0.095032218
O60318,0.0826276943333333
NA,0.0126030436666667
NA,0.133157969
Q14564,-0.0307935086666667
P29803,-0.160050233333333
P04090,-0.187435787666667
NA,-0.0841012783333333
Q9Y543,0.30963612
AAH31333,0.201504229333333
Q15744,0.156269076666667
NA,-0.168097181666667
Q9UHC1,0.087523142
Q7Z7L0,-0.129842120666667
Q9GZU4,0.016720136
Q06710,0.0650297043333333
NA,0.21851031
P11171,-0.223440331333333
BAC87312,-0.122720083333333
Q01860,0.102124849666667
P23946,-0.00707896666666669
NA,0.196723143333333
O95450,0.938369436666667
NA,0.0272901833333333
NA,-0.079905508
Q7Z4K6,0.266828375333333
P48595,0.109838641333333
NA,0.15825065
